timestamp,src_ip,dst_ip,protocol,length
2025-07-11 13:47:30.568663,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.569678,192.168.1.101,104.18.27.48,TCP,54
2025-07-11 13:47:30.570681,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.571680,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.572681,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.572681,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.574679,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.574679,192.168.1.101,104.18.27.48,TCP,54
2025-07-11 13:47:30.575678,192.168.1.101,66.22.94.43,TCP,54
2025-07-11 13:47:30.575678,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.577680,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.577680,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.579679,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.580678,192.168.1.101,104.18.27.48,TCP,54
2025-07-11 13:47:30.580678,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.582679,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.583677,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.585679,66.22.94.43,192.168.1.101,TCP,1434

2025-07-11 13:47:30.587679,192.168.1.101,104.18.27.48,TCP,54
2025-07-11 13:47:30.587679,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.588680,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.589677,192.168.1.101,66.22.94.43,TCP,54
2025-07-11 13:47:30.590677,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.591678,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.592679,104.18.27.48,192.168.1.101,TCP,620
2025-07-11 13:47:30.593679,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.595680,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.595680,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.597680,104.18.27.48,192.168.1.101,TCP,1329
2025-07-11 13:47:30.597680,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.599680,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.599680,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.600685,192.168.1.101,104.18.27.48,TCP,54
2025-07-11 13:47:30.600685,192.168.1.101,66.22.94.43,TCP,54
2025-07-11 13:47:30.602684,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.602684,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.603678,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.604676,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.605676,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.606679,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.606679,192.168.1.101,104.18.27.48,TCP,54
2025-07-11 13:47:30.607677,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.608678,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.609682,192.168.1.101,66.22.94.43,TCP,54
2025-07-11 13:47:30.610678,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.610678,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.611677,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.612678,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.613680,192.168.1.101,104.18.27.48,TCP,54
2025-07-11 13:47:30.615678,66.22.94.43,192.168.1.101,TCP,1434

2025-07-11 13:47:30.616679,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.617680,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.619680,192.168.1.101,66.22.94.43,TCP,54
2025-07-11 13:47:30.619680,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.620679,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.622680,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.622680,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.624679,104.18.27.48,192.168.1.101,TCP,482
2025-07-11 13:47:30.624679,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.625679,104.18.27.48,192.168.1.101,TCP,85
2025-07-11 13:47:30.626678,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.627678,142.251.42.68,192.168.1.101,UDP,67
2025-07-11 13:47:30.628677,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.629678,192.168.1.101,104.18.27.48,TCP,54
2025-07-11 13:47:30.631680,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.631680,142.251.42.68,192.168.1.101,TCP,54
2025-07-11 13:47:30.633681,104.18.27.48,192.168.1.101,TCP,113
2025-07-11 13:47:30.633681,142.251.42.68,192.168.1.101,TCP,1466
2025-07-11 13:47:30.634679,142.251.42.68,192.168.1.101,TCP,1466
2025-07-11 13:47:30.636680,104.18.27.48,192.168.1.101,TCP,85
6
2025-07-11 13:47:30.639678,192.168.1.101,142.251.42.68,TCP,54
2025-07-11 13:47:30.640677,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.641677,142.251.42.68,192.168.1.101,TCP,1200
2025-07-11 13:47:30.642678,104.18.27.48,192.168.1.101,TCP,151
2025-07-11 13:47:30.644678,151.101.153.91,192.168.1.101,TCP,54
2025-07-11 13:47:30.645677,104.18.27.48,192.168.1.101,TCP,85
2025-07-11 13:47:30.645677,151.101.153.91,192.168.1.101,TCP,54
2025-07-11 13:47:30.646679,192.168.1.101,104.18.27.48,TCP,54
2025-07-11 13:47:30.647681,151.101.153.91,192.168.1.101,TCP,54
2025-07-11 13:47:30.648677,192.168.1.101,142.251.42.68,TCP,54
2025-07-11 13:47:30.648677,151.101.153.91,192.168.1.101,TCP,119
2025-07-11 13:47:30.649678,192.168.1.101,142.251.42.68,TCP,128
2025-07-11 13:47:30.650679,151.101.153.91,192.168.1.101,TCP,1494
2025-07-11 13:47:30.652678,192.168.1.101,66.22.94.43,TCP,82
2025-07-11 13:47:30.653680,192.168.1.101,104.18.27.48,TCP,54
2025-07-11 13:47:30.654692,192.168.1.101,192.168.1.1,UDP,81
2025-07-11 13:47:30.655692,192.168.1.101,66.22.94.43,TCP,54
2025-07-11 13:47:30.655692,192.168.1.101,142.251.42.68,UDP,78
2025-07-11 13:47:30.656693,192.168.1.101,151.101.153.91,TCP,54
2025-07-11 13:47:30.658691,192.168.1.1,192.168.1.101,UDP,113
2025-07-11 13:47:30.658691,151.101.153.91,192.168.1.101,TCP,1494
2025-07-11 13:47:30.660692,151.101.153.91,192.168.1.101,TCP,1494
2025-07-11 13:47:30.661691,151.101.153.91,192.168.1.101,TCP,1494
2025-07-11 13:47:30.663692,151.101.153.91,192.168.1.101,TCP,1494
2025-07-11 13:47:30.665690,192.168.1.101,64.233.170.108,TCP,64

2025-07-11 13:47:30.667695,192.168.1.101,104.18.27.48,TCP,66
2025-07-11 13:47:30.669202,104.18.27.48,192.168.1.101,TCP,66
2025-07-11 13:47:30.671214,192.168.1.101,104.18.27.48,TCP,54
2025-07-11 13:47:30.668693,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.672214,142.251.42.68,192.168.1.101,TCP,54
2025-07-11 13:47:30.674214,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.674214,192.168.1.101,104.18.27.48,TCP,1773
2025-07-11 13:47:30.675214,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.676215,74.125.130.84,192.168.1.101,UDP,68
2025-07-11 13:47:30.677215,192.168.1.101,66.22.94.43,TCP,82
2025-07-11 13:47:30.678215,104.18.27.48,192.168.1.101,TCP,54
2025-07-11 13:47:30.678215,192.168.1.101,151.101.153.91,TCP,54
2025-07-11 13:47:30.679216,192.168.1.101,104.18.27.48,TCP,737
2025-07-11 13:47:30.681214,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.683216,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.683216,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.685216,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.685216,104.18.27.48,192.168.1.101,TCP,387
2025-07-11 13:47:30.686215,192.168.1.101,104.18.27.48,TCP,54
2025-07-11 13:47:30.686215,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.688216,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.690215,192.168.1.101,104.18.27.48,TCP,118
2025-07-11 13:47:30.690215,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.692217,66.22.94.43,192.168.1.101,TCP,1434

2025-07-11 13:47:30.693216,192.168.1.101,66.22.94.43,TCP,82

2025-07-11 13:47:30.695213,104.18.27.48,192.168.1.101,TCP,54

2025-07-11 13:47:30.697214,151.101.153.91,192.168.1.101,TCP,1494
2025-07-11 13:47:30.699213,192.168.1.101,66.22.94.43,TCP,953
94
2025-07-11 13:47:30.700217,151.101.153.91,192.168.1.101,TCP,1494
2025-07-11 13:47:30.702213,151.101.153.91,192.168.1.101,TCP,1494
2025-07-11 13:47:30.703214,150.171.28.11,192.168.1.101,TCP,466
2025-07-11 13:47:30.704214,151.101.153.91,192.168.1.101,TCP,1494
2025-07-11 13:47:30.705218,150.171.28.11,192.168.1.101,TCP,1494
2025-07-11 13:47:30.705218,192.168.1.101,66.22.94.43,TCP,82
2025-07-11 13:47:30.706216,150.171.28.11,192.168.1.101,TCP,131
2025-07-11 13:47:30.706216,192.168.1.101,151.101.153.91,TCP,54
2025-07-11 13:47:30.708217,192.168.1.101,150.171.28.11,TCP,54
2025-07-11 13:47:30.708217,151.101.153.91,192.168.1.101,TCP,416
2025-07-11 13:47:30.709215,150.171.28.11,192.168.1.101,TCP,92
2025-07-11 13:47:30.710214,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.711218,192.168.1.101,150.171.28.11,TCP,54
2025-07-11 13:47:30.711218,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.712218,192.168.1.101,104.18.27.48,TCP,646
2025-07-11 13:47:30.713216,66.22.94.43,192.168.1.101,TCP,1410
2025-07-11 13:47:30.714216,192.168.1.101,104.18.27.48,TCP,696
2025-07-11 13:47:30.714216,151.101.153.91,192.168.1.101,TCP,1494
2025-07-11 13:47:30.715216,104.18.27.48,192.168.1.101,TCP,153
2025-07-11 13:47:30.716217,151.101.153.91,192.168.1.101,TCP,1494
2025-07-11 13:47:30.717215,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.718215,151.101.153.91,192.168.1.101,TCP,1494
2025-07-11 13:47:30.718215,104.18.27.48,192.168.1.101,TCP,656
2025-07-11 13:47:30.719216,151.101.153.91,192.168.1.101,TCP,1494
2025-07-11 13:47:30.720218,104.18.27.48,192.168.1.101,TCP,85
2025-07-11 13:47:30.721215,151.101.153.91,192.168.1.101,TCP,1494
2025-07-11 13:47:30.722215,104.18.27.48,192.168.1.101,TCP,175
2025-07-11 13:47:30.723216,151.101.153.91,192.168.1.101,TCP,1494
2025-07-11 13:47:30.723216,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.725216,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.725216,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.726214,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.726214,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.728215,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.730214,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.730214,192.168.1.101,66.22.94.43,TCP,82
2025-07-11 13:47:30.732226,192.168.1.101,66.22.94.43,TCP,82
4
2025-07-11 13:47:30.735214,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.735214,192.168.1.101,66.22.94.43,TCP,82
2025-07-11 13:47:30.736213,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.736213,192.168.1.101,151.101.153.91,TCP,54
2025-07-11 13:47:30.739218,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.739218,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.741218,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.742215,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.743218,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.746215,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.748218,104.18.27.48,192.168.1.101,TCP,620
2025-07-11 13:47:30.750215,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.752218,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.755242,192.168.1.101,104.18.27.48,TCP,54

2025-07-11 13:47:30.757241,66.22.94.43,192.168.1.101,TCP,1434

2025-07-11 13:47:30.760244,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.763262,151.101.153.91,192.168.1.101,TCP,1494
2025-07-11 13:47:30.766238,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.767243,151.101.153.91,192.168.1.101,TCP,1494
2025-07-11 13:47:30.767243,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.769763,192.168.1.101,66.22.94.43,TCP,82
4
2025-07-11 13:47:30.772764,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.773767,192.168.1.101,151.101.153.91,TCP,54
2025-07-11 13:47:30.774764,192.168.1.101,104.18.27.48,TCP,54
2025-07-11 13:47:30.775766,151.101.153.91,192.168.1.101,TCP,1494
2025-07-11 13:47:30.777764,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.778764,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.780767,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.781764,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.783763,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.785766,192.168.1.101,66.22.94.43,TCP,82
2025-07-11 13:47:30.787764,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.787764,192.168.1.101,151.101.153.91,TCP,54
2025-07-11 13:47:30.788766,104.18.27.48,192.168.1.101,TCP,620
2025-07-11 13:47:30.789764,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.790763,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.792764,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.794762,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.795765,192.168.1.101,66.22.94.43,TCP,82
2025-07-11 13:47:30.795765,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.797765,192.168.1.101,104.18.27.48,TCP,54
2025-07-11 13:47:30.798763,192.168.1.101,66.22.94.43,TCP,82
2025-07-11 13:47:30.799766,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.799766,151.101.153.91,192.168.1.101,TCP,1494
2025-07-11 13:47:30.802766,104.18.27.48,192.168.1.101,TCP,1494
2025-07-11 13:47:30.802766,151.101.153.91,192.168.1.101,TCP,1494
2025-07-11 13:47:30.804770,104.18.27.48,192.168.1.101,TCP,1160
2025-07-11 13:47:30.804770,151.101.153.91,192.168.1.101,TCP,1494
2025-07-11 13:47:30.806768,192.168.1.101,151.101.153.91,TCP,54
2025-07-11 13:47:30.808764,66.22.94.43,192.168.1.101,TCP,54
2025-07-11 13:47:30.809767,192.168.1.101,104.18.27.48,TCP,54
2025-07-11 13:47:30.811767,151.101.153.91,192.168.1.101,TCP,1494
2025-07-11 13:47:30.812764,66.22.94.43,192.168.1.101,TCP,54
2025-07-11 13:47:30.813765,151.101.153.91,192.168.1.101,TCP,1494
2025-07-11 13:47:30.814766,64.233.170.108,192.168.1.101,TCP,54
2025-07-11 13:47:30.815768,151.101.153.91,192.168.1.101,TCP,1494
2025-07-11 13:47:30.816768,104.18.27.48,192.168.1.101,TCP,54
2025-07-11 13:47:30.817777,192.168.1.101,151.101.153.91,TCP,54
2025-07-11 13:47:30.818768,192.168.1.101,104.18.27.48,TCP,232
2025-07-11 13:47:30.819767,151.101.153.91,192.168.1.101,TCP,1494
2025-07-11 13:47:30.820769,192.168.1.101,150.171.28.11,TCP,215
2025-07-11 13:47:30.821766,151.101.153.91,192.168.1.101,TCP,1494
2025-07-11 13:47:30.822763,192.168.1.101,150.171.28.11,TCP,3087
2025-07-11 13:47:30.823770,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.824766,192.168.1.101,142.250.70.42,UDP,71
2025-07-11 13:47:30.824766,192.168.1.101,66.22.94.43,TCP,82
2025-07-11 13:47:30.825769,66.22.94.43,192.168.1.101,TCP,54
2025-07-11 13:47:30.826764,192.168.1.101,151.101.153.91,TCP,54
2025-07-11 13:47:30.828766,150.171.28.11,192.168.1.101,TCP,54
2025-07-11 13:47:30.828766,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.830767,150.171.28.11,192.168.1.101,TCP,54
2025-07-11 13:47:30.832762,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.832762,66.22.94.43,192.168.1.101,TCP,670
2025-07-11 13:47:30.834765,192.168.1.101,66.22.94.43,TCP,82
2025-07-11 13:47:30.834765,192.168.1.101,66.22.94.43,TCP,1007
2025-07-11 13:47:30.836768,192.168.1.101,104.18.27.48,TCP,525
2025-07-11 13:47:30.838763,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.840765,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.841770,192.168.1.101,66.22.94.43,TCP,82
2025-07-11 13:47:30.842767,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.843766,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.843766,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.846764,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.846764,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.848770,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.848770,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.852764,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.853767,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.856791,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.860782,192.168.1.101,66.22.94.43,TCP,54

2025-07-11 13:47:30.862779,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.864778,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.865781,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.866776,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.867781,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.869288,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.870300,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.871301,192.168.1.101,66.22.94.43,TCP,82
2025-07-11 13:47:30.871301,104.18.27.48,192.168.1.101,TCP,54
2025-07-11 13:47:30.874301,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.874301,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.877301,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.878299,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.882301,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.884299,192.168.1.101,66.22.94.43,TCP,54
2025-07-11 13:47:30.884299,192.168.1.101,66.22.94.43,TCP,82
2025-07-11 13:47:30.886299,192.168.1.101,66.22.94.43,TCP,54
2025-07-11 13:47:30.887299,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.888302,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.890299,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.892299,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.893298,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.894301,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.895312,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.897301,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.897301,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.900301,192.168.1.101,66.22.94.43,TCP,82
2025-07-11 13:47:30.901300,192.168.1.101,66.22.94.43,TCP,54
2025-07-11 13:47:30.904310,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.908312,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.910301,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.912307,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.912307,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.914304,192.168.1.101,66.22.94.43,TCP,82
2025-07-11 13:47:30.914304,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.915301,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.915301,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.917300,192.168.1.101,66.22.94.43,TCP,54
2025-07-11 13:47:30.918302,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.919302,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.919302,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.921303,192.168.1.101,66.22.94.43,TCP,82
2025-07-11 13:47:30.921303,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.923303,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.923303,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.926300,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.927300,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.928300,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.930303,192.168.1.101,66.22.94.43,TCP,82
2025-07-11 13:47:30.930303,192.168.1.101,66.22.94.43,TCP,54
2025-07-11 13:47:30.932303,66.22.94.43,192.168.1.101,TCP,54
2025-07-11 13:47:30.933304,66.22.94.43,192.168.1.101,TCP,1410
2025-07-11 13:47:30.934302,192.168.1.101,64.233.170.108,TCP,54
2025-07-11 13:47:30.935301,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.936299,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.936299,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.938303,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.938303,192.168.1.101,66.22.94.43,TCP,82
2025-07-11 13:47:30.940300,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.940300,192.168.1.101,66.22.94.43,TCP,82
2025-07-11 13:47:30.942301,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.942301,142.250.4.156,192.168.1.101,UDP,86
2025-07-11 13:47:30.943303,192.168.1.101,66.22.94.43,TCP,54
2025-07-11 13:47:30.944301,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.945301,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.945301,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.946302,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.947303,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.948303,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.950304,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.951302,192.168.1.101,66.22.94.43,TCP,82
2025-07-11 13:47:30.951302,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.953300,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.955310,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.957310,192.168.1.101,66.22.94.43,TCP,82

2025-07-11 13:47:30.959313,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.960313,142.250.4.156,192.168.1.101,UDP,1296
2025-07-11 13:47:30.961314,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.962312,142.250.4.156,192.168.1.101,UDP,1296
2025-07-11 13:47:30.963314,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.964317,142.250.4.156,192.168.1.101,UDP,1296
2025-07-11 13:47:30.965311,192.168.1.101,66.22.94.43,TCP,54
2025-07-11 13:47:30.966309,142.250.4.156,192.168.1.101,UDP,1296
2025-07-11 13:47:30.966309,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.968829,66.22.94.43,192.168.1.101,TCP,1434

2025-07-11 13:47:30.970863,66.22.94.43,192.168.1.101,TCP,915
6
2025-07-11 13:47:30.972846,192.168.1.101,66.22.94.43,TCP,54
2025-07-11 13:47:30.972846,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.974841,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.976845,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.976845,192.168.1.101,66.22.94.43,TCP,82
2025-07-11 13:47:30.978841,66.22.94.43,192.168.1.101,TCP,302

2025-07-11 13:47:30.980846,192.168.1.101,66.22.94.43,TCP,54
2025-07-11 13:47:30.980846,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.982842,192.168.1.101,66.22.94.43,TCP,897
2025-07-11 13:47:30.983843,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.985841,192.168.1.101,66.22.94.43,TCP,904
2025-07-11 13:47:30.987844,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.987844,192.168.1.101,66.22.94.43,TCP,906
2025-07-11 13:47:30.988841,192.168.1.101,66.22.94.43,TCP,82
2025-07-11 13:47:30.990853,66.22.94.43,192.168.1.101,TCP,1203
2025-07-11 13:47:30.992843,192.168.1.101,142.250.4.156,UDP,1292
2025-07-11 13:47:30.992843,66.22.94.43,192.168.1.101,TCP,54
2025-07-11 13:47:30.994843,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.995844,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.997843,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:30.998844,192.168.1.101,142.250.4.156,UDP,81
2025-07-11 13:47:30.999845,66.22.94.43,192.168.1.101,TCP,1434
2025-07-11 13:47:31.000844,192.168.1.101,66.22.94.43,TCP,82
2025-07-11 13:47:31.001844,66.22.94.43,192.168.1.101,TCP,256
2025-07-11 13:47:31.002844,66.22.94.43,192.168.1.101,TCP,1434
